Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,Brand,Service,DayOff,OpenH,CloseH,User
محمود لصيانة السيارات,"104 ش سعد زغلول, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349863,212349863,JEEP,صيانة,Saturday Sunday,9 AM,6 PM,3
مركز بوش لصيانة السيارات,"127 ش سعد زغلول, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012350202,212350202,JEEP,Tyres AC,Saturday Sunday,11 AM,11 PM,3
نصر عبد العال لفرش السيارات,"27 ش رشاح الاكشر, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012350481,212350481,Seat,Essential,Friday Saturday,9 AM,9 PM,3
وحيد واولاده لصيانة السيارات,"2 ش محمد طه - قرية المعتمدية, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012350544,212350544,Nisan,Full,Friday Saturday,10 AM,10 PM,3
ابو عمار,"2 ش الطنبورى, كرموز, الاسكندرية.",الاسكندرية.,"كرموز, الاسكندرية.","كرموز,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345806,212345806,Honda,ميكانيكا,Friday Saturday,9 AM,6 PM,3
الاخلاص,"ش المصنع - حى 47 عمارة, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345957,212345957,Honda,عفشة فرامل,Friday Saturday,11 AM,11 PM,3
الحمد السويسى,"ش النور, قلين, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346249,212346249,Peugeot,سمكرة,Friday Saturday,9 AM,9 PM,3
الكينج,"طريق صروة, قلين, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346824,212346824,Suzuki,تكيف,Saturday Sunday,10 AM,10 PM,3
المصرية,"ش سقراط, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347095,212347095,Toyota,بطاريات,Monday,9 AM,6 PM,3
اولاد العربى,"ش جمال عبد الناصر, قلين, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348741,212348741,Seat,صيانة,Monday,11 AM,11 PM,3
بوليش للعناية بالسيارات,"ش لبنان, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348865,212348865,Nisan,Tyres AC,Saturday Sunday,9 AM,9 PM,3
حجازى,"ش الخليفة المأمون, وسط البلد, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348982,212348982,Honda,Essential,Saturday Sunday,10 AM,10 PM,3
صبرى,"3 ش المصنع - حى 47 عمارة, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349351,212349351,Honda,Full,Saturday Sunday,9 AM,6 PM,3
غباشة,"ش المصنع, وسط البلد, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349540,212349540,Peugeot,ميكانيكا,Friday Saturday,11 AM,11 PM,3
غلاب موتورز,"طريق الرياض - عزبة غلاب, الرياض, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349542,212349542,Suzuki,عفشة فرامل,Friday Saturday,9 AM,9 PM,3
فتحى اغا,"22 ش المصنع, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349566,212349566,Toyota,سمكرة,Friday Saturday,10 AM,10 PM,3
محمد البيسى,"ش الغفران, دسوق, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349751,212349751,Seat,تكيف,Friday Saturday,9 AM,6 PM,3
محمد العتل,"ش الثورة, بيلا, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349761,212349761,Nisan,بطاريات,Friday Saturday,11 AM,11 PM,3
محمود على,"8 ش المصنع - حى 47 عمارة, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349860,212349860,Honda,صيانة,Saturday Sunday,9 AM,9 PM,3
مركز الاصدقاء,"ش المصنع, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349932,212349932,Honda,Tyres AC,Monday,10 AM,10 PM,3
ورشة ابو العز,"ش المركز, الحامول, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012350566,212350566,Peugeot,Essential,Monday,9 AM,6 PM,3
التيتى,"11 ش الباجورى, كليوباترا, الاسكندرية.",الاسكندرية.,"كليوباترا, الاسكندرية.","كليوباترا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346183,212346183,Suzuki,Full,Saturday Sunday,11 AM,11 PM,3
الديدو,"78 ش سيدى جابر, كليوباترا, الاسكندرية.",الاسكندرية.,"كليوباترا, الاسكندرية.","كليوباترا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346304,212346304,KIA,ميكانيكا,Saturday Sunday,9 AM,9 PM,3
ورشة ابو العلا,"5 ش د. محمد بدير, كليوباترا, الاسكندرية.",الاسكندرية.,"كليوباترا, الاسكندرية.","كليوباترا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012350567,212350567,JEEP,عفشة فرامل,Saturday Sunday,10 AM,10 PM,3
الفنية لكهرباء السيارات,"ش جمال عبد الناصر, كوتسيكا, القاهرة.",القاهرة.,"كوتسيكا, القاهرة.","كوتسيكا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346751,212346751,JEEP,سمكرة,Friday Saturday,9 AM,6 PM,3
الورشة الفنية,"17 ش الجبانة, كوتسيكا, القاهرة.",القاهرة.,"كوتسيكا, القاهرة.","كوتسيكا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347560,212347560,Seat,تكيف,Friday Saturday,11 AM,11 PM,3
اولاد محمد عبد المنعم,"9 ش منصور, لاظوغلى, القاهرة.",القاهرة.,"لاظوغلى, القاهرة.","لاظوغلى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348782,212348782,Nisan,بطاريات,Friday Saturday,9 AM,9 PM,3
داينامك اوتو سيرفيس,"104 ش المحطة, وسط البلد, مرسى مطروح.",مطروح.,مرسى مطروح.,مرسى,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349091,212349091,Honda,صيانة,Friday Saturday,10 AM,10 PM,3
الفنية لصيانة السيارات,"كم 19 - طريق اسكندرية مطروح الصحراوى, مرغم, الاسكندرية.",الاسكندرية.,"مرغم, الاسكندرية.","مرغم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346737,212346737,Honda,Tyres AC,Friday Saturday,9 AM,6 PM,3
مؤسسة هشام الطحان,"كم 19 - , مرغم, الاسكندرية.",الاسكندرية.,"مرغم, الاسكندرية.","مرغم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349696,212349696,Peugeot,Essential,Saturday Sunday,11 AM,11 PM,3
المندراوى للسيارات,"70 الطريق الدائرى, مسطرد, القليوبية.",القليوبية.,"مسطرد, القليوبية.","مسطرد,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347123,212347123,Suzuki,Full,Monday,9 AM,9 PM,3
الشيمى,"ش المنصورة متفرع من ش العشرين, عرايشية مصر, الاسماعيلية.",الاسماعيلية.,"مصر, الاسماعيلية.","مصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346474,212346474,Toyota,ميكانيكا,Monday,10 AM,10 PM,3
الجميل لاصلاح السيارات,"47 ش بورسعيد, منوف, المنوفية.",المنوفية.,"منوف, المنوفية.","منوف,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346197,212346197,Seat,عفشة فرامل,Saturday Sunday,9 AM,6 PM,3
محمد الجناينى لدهان السيارات,"7 ش الزراعة, منوف, المنوفية.",المنوفية.,"منوف, المنوفية.","منوف,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349752,212349752,Nisan,سمكرة,Saturday Sunday,11 AM,11 PM,3
اسكندرية للرادياتيرات,"215 ش جمال عبد الناصر, ميامى, الاسكندرية.",الاسكندرية.,"ميامى, الاسكندرية.","ميامى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345904,212345904,Honda,تكيف,Saturday Sunday,9 AM,9 PM,3
توب جير,"20 ش الفضالى متفرع من ش 45, ميامى, الاسكندرية.",الاسكندرية.,"ميامى, الاسكندرية.","ميامى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348896,212348896,Honda,بطاريات,Friday Saturday,10 AM,10 PM,3
تونينج زوون للسيارات,"24 ش البكباشى العيسوى, ميامى, الاسكندرية.",الاسكندرية.,"ميامى, الاسكندرية.","ميامى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348908,212348908,Peugeot,صيانة,Friday Saturday,9 AM,6 PM,3
ستيم جيت,"35 ش السباعى, ميامى, الاسكندرية.",الاسكندرية.,"ميامى, الاسكندرية.","ميامى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349200,212349200,Suzuki,Tyres AC,Friday Saturday,11 AM,11 PM,3
مركز ميامى,"63 ش اسكندر ابراهيم, ميامى, الاسكندرية.",الاسكندرية.,"ميامى, الاسكندرية.","ميامى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012350351,212350351,Toyota,Essential,Friday Saturday,9 AM,9 PM,3
رامب اوتو سيرفس,"1 ش ابراهيم نوار متفرع من ش احمد فخرى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345695,212345695,Seat,Full,Friday Saturday,10 AM,10 PM,3
اسفلت كار صبا,"71 مساكن عثمان - ش مصطفى النحاس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345903,212345903,Nisan,ميكانيكا,Saturday Sunday,9 AM,6 PM,3
الاتحاد الوطنى للاستثمار والتجارة,"28 عمارات رابعة الاستثمارى - ش النزهة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345952,212345952,Honda,عفشة فرامل,Monday,11 AM,11 PM,3
الاخوة,"41 ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345964,212345964,Honda,سمكرة,Monday,9 AM,9 PM,3
الاصدقاء,"ش الخليفة الظافر - سوق 42, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346024,212346024,Peugeot,تكيف,Saturday Sunday,10 AM,10 PM,3
الافندى,"ش جمال عبد الناصر, زهراء مدينة نصر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346045,212346045,Suzuki,بطاريات,Saturday Sunday,9 AM,6 PM,3
الالمانية سيرفيس سنتر,"40 ش البخارى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346054,212346054,KIA,صيانة,Saturday Sunday,11 AM,11 PM,3
الاهلية لصيانة السيارات,"31 ش البخارى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346082,212346082,JEEP,Tyres AC,Friday Saturday,9 AM,9 PM,3
الايمان,"57 ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346085,212346085,JEEP,Essential,Friday Saturday,10 AM,10 PM,3
الايمان,"ش المدرسة, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346087,212346087,Seat,Full,Friday Saturday,9 AM,6 PM,3
البركة,"9 أ عمارات الهيئة العربية للتصنيع -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346111,212346111,Nisan,ميكانيكا,Friday Saturday,11 AM,11 PM,3
البرنس,"ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346116,212346116,Honda,عفشة فرامل,Friday Saturday,9 AM,9 PM,3
البطل لميكانيكا السيارات,"4 مساكن زهراء مدينة نصر -, زهراء مدينة نصر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346144,212346144,Honda,سمكرة,Saturday Sunday,10 AM,10 PM,3
البلبيسى للعفشة والميكانيكا,"ش مهدى عرفة, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346154,212346154,Peugeot,تكيف,Monday,9 AM,6 PM,3
البيت الكورى,"40 ش البخارى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346165,212346165,Suzuki,بطاريات,Monday,11 AM,11 PM,3
الجارحى,"6 ش مصطفى النحاس, الحى الثامن, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346187,212346187,Toyota,صيانة,Saturday Sunday,9 AM,9 PM,3
الجزيرة للسيارات,"ش السويسرى, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346192,212346192,Seat,Tyres AC,Saturday Sunday,10 AM,10 PM,3
الحمد لخدمات السيارات,"28 عمارات بنك الاسكان والتعمير - ش الطاقة, الحى الثامن, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346252,212346252,Nisan,Essential,Saturday Sunday,9 AM,6 PM,3
الحمد لصيانة السيارات,"28 ش حسن ابراهيم حسن, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346253,212346253,Honda,Full,Friday Saturday,11 AM,11 PM,3
الدولية سيرفيس,"20 ش عبد الله بن عباس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346296,212346296,Honda,ميكانيكا,Friday Saturday,9 AM,9 PM,3
السلام,"ش الخليفة الظافر - سوق 42, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346374,212346374,Peugeot,عفشة فرامل,Friday Saturday,10 AM,10 PM,3
السنى للردياتير,"امتداد ش الطيران - مشروع 12 عمارة, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346391,212346391,Suzuki,سمكرة,Friday Saturday,9 AM,6 PM,3
الشركة الهندسة لصيانة السيارات,"6 ش ذاكر حسين, الحى الثامن, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346442,212346442,Toyota,تكيف,Friday Saturday,11 AM,11 PM,3
الشروق للهندسة,"بلوك 90 - ش المجالس الطبية, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346452,212346452,Seat,بطاريات,Saturday Sunday,9 AM,9 PM,3
الغرباوى,"501 ش احمد الزمر, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346606,212346606,Nisan,صيانة,Monday,10 AM,10 PM,3
الفاروق كار كير,"10 ش الضغط العالى, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346614,212346614,Honda,Tyres AC,Monday,9 AM,6 PM,3
الفرسان - محمد بتلو,"بلوك 61 - ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346626,212346626,Honda,Essential,Saturday Sunday,11 AM,11 PM,3
الفنية,"9 أ عمارات الهيئة العربية للتصنيع -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346642,212346642,Peugeot,Full,Saturday Sunday,9 AM,9 PM,3
الفنية,"2 ش رياض شمس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346661,212346661,Suzuki,ميكانيكا,Saturday Sunday,10 AM,10 PM,3
الفنية لصيانة السيارات,"5 عمارات اول مايو - طريق النصر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346722,212346722,KIA,عفشة فرامل,Friday Saturday,9 AM,6 PM,3
الفهد,"57 ش الخليفة الظافر, الحى السادس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346788,212346788,JEEP,سمكرة,Friday Saturday,11 AM,11 PM,3
القاسم,"83 عمارات الفتح -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346790,212346790,JEEP,تكيف,Friday Saturday,9 AM,9 PM,3
المتحدة لصيانة السيارات,"1 ش صالح حرب, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346851,212346851,Seat,بطاريات,Friday Saturday,10 AM,10 PM,3
المدنى,"24 ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346880,212346880,Nisan,صيانة,Friday Saturday,9 AM,6 PM,3
المركز العربى,"8 ب عمارات اطلس -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346920,212346920,Honda,Tyres AC,Saturday Sunday,11 AM,11 PM,3
المركز الفنى لخدمات السيارات,"ش احمد الزمر, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012346991,212346991,Honda,Essential,Monday,9 AM,9 PM,3
المركز الفنى لصيانة السيارات,"117 ش الشركات, الحى السادس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347001,212347001,Peugeot,Full,Monday,10 AM,10 PM,3
المركز الكندى,"19 ش عبد العظيم الغلمى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347031,212347031,Suzuki,ميكانيكا,Saturday Sunday,9 AM,6 PM,3
المركز المصرى,"67 ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347039,212347039,Toyota,عفشة فرامل,Saturday Sunday,11 AM,11 PM,3
المركز المصرى لكهرباء السيارات,"46 ش البخارى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347049,212347049,Seat,سمكرة,Saturday Sunday,9 AM,9 PM,3
المركز الهندسى للسيارات,"ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347076,212347076,Nisan,تكيف,Friday Saturday,10 AM,10 PM,3
المناهرى,"ش مهدى عرفة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347120,212347120,Honda,بطاريات,Friday Saturday,9 AM,6 PM,3
المنصور,"75 ش ابو الفوارس, الحى السادس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347124,212347124,Honda,صيانة,Friday Saturday,11 AM,11 PM,3
المهندس,"ش صقر قريش - بلوك 60 - عمارة 24, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347132,212347132,Peugeot,Tyres AC,Friday Saturday,9 AM,9 PM,3
المهندس للزيوت والشحوم,"80 ش على بن ابى طالب, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347152,212347152,Suzuki,Essential,Friday Saturday,10 AM,10 PM,3
النجم,"ش الخليفة الظافر - سوق 42, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347164,212347164,Toyota,Full,Saturday Sunday,9 AM,6 PM,3
الهندسية,"58 ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347201,212347201,Seat,ميكانيكا,Monday,11 AM,11 PM,3
الهندسية لصيانة السيارات,"3 ب عمارات الهيئة العربية للتصنيع -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347227,212347227,Nisan,عفشة فرامل,Monday,9 AM,9 PM,3
الورشة,"بلوك 34 - ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347263,212347263,Honda,سمكرة,Saturday Sunday,10 AM,10 PM,3
الورشة الالمانية,"ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347265,212347265,Honda,تكيف,Saturday Sunday,9 AM,6 PM,3
الورشة الفنية,"ش المدرسة, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347392,212347392,Peugeot,بطاريات,Saturday Sunday,11 AM,11 PM,3
الورشة الفنية,"ش المدارس, عزبة الهجانة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347453,212347453,Suzuki,صيانة,Friday Saturday,9 AM,9 PM,3
